model,n_train,n_fit,n_validation,seed,cohort_seed,subset_seed,model_seed,split,site_or_shift,metric,world,benchmark,ablation,ablated_value,ablated_parameters,full_value,full_parameters,raw_delta_ablated_minus_full,oriented_component_benefit
flow_jump,10,8,2,203,103,203,303,test,site_1,mae,site_shift,observation_shift,no_jump,0.6310338973999023,4879,0.5529792308807373,6967,0.07805466651916504,0.07805466651916504
flow_jump_observation,10,8,2,203,103,203,303,test,site_1,mae,site_shift,observation_shift,no_jump,0.6311677694320679,5554,0.5548802614212036,7642,0.07628750801086426,0.07628750801086426
flow_jump,10,8,2,204,104,204,304,test,site_1,mae,site_shift,observation_shift,no_jump,0.7018666863441467,4879,0.5380186438560486,6967,0.16384804248809814,0.16384804248809814
flow_jump_observation,10,8,2,204,104,204,304,test,site_1,mae,site_shift,observation_shift,no_jump,0.7023516893386841,5554,0.5375123023986816,7642,0.16483938694000244,0.16483938694000244
flow_jump,10,8,2,205,105,205,305,test,site_1,mae,site_shift,observation_shift,no_jump,0.8100775480270386,4879,0.5681564211845398,6967,0.24192112684249878,0.24192112684249878
flow_jump_observation,10,8,2,205,105,205,305,test,site_1,mae,site_shift,observation_shift,no_jump,0.8091931939125061,5554,0.5681509971618652,7642,0.24104219675064087,0.24104219675064087
flow_jump,10,8,2,201,101,201,301,test,site_1_minus_site_0,mae,site_shift,observation_shift,no_jump,0.0325162708759307,4879,0.0250484347343444,6967,0.007467836141586304,0.007467836141586304
flow_jump_observation,10,8,2,201,101,201,301,test,site_1_minus_site_0,mae,site_shift,observation_shift,no_jump,0.0337266623973846,5554,0.0248754322528839,7642,0.008851230144500701,0.008851230144500701
flow_jump,10,8,2,202,102,202,302,test,site_1_minus_site_0,mae,site_shift,observation_shift,no_jump,0.0496149063110351,4879,0.0033774971961975,6967,0.0462374091148376,0.0462374091148376
flow_jump_observation,10,8,2,202,102,202,302,test,site_1_minus_site_0,mae,site_shift,observation_shift,no_jump,0.0534857511520385,5554,0.0033965110778808,7642,0.0500892400741577,0.0500892400741577
flow_jump,10,8,2,203,103,203,303,test,site_1_minus_site_0,mae,site_shift,observation_shift,no_jump,0.0294293761253356,4879,0.0044452548027038,6967,0.0249841213226318,0.0249841213226318
flow_jump_observation,10,8,2,203,103,203,303,test,site_1_minus_site_0,mae,site_shift,observation_shift,no_jump,0.0288634300231933,5554,0.0040894746780395,7642,0.0247739553451538,0.0247739553451538
flow_jump,10,8,2,204,104,204,304,test,site_1_minus_site_0,mae,site_shift,observation_shift,no_jump,-0.0309605598449707,4879,-0.0317370295524597,6967,0.0007764697074890033,0.0007764697074890033
flow_jump_observation,10,8,2,204,104,204,304,test,site_1_minus_site_0,mae,site_shift,observation_shift,no_jump,-0.0307289958000183,5554,-0.0318305492401123,7642,0.0011015534400939976,0.0011015534400939976
flow_jump,10,8,2,205,105,205,305,test,site_1_minus_site_0,mae,site_shift,observation_shift,no_jump,0.0240577459335327,4879,0.0138326287269592,6967,0.0102251172065735,0.0102251172065735
flow_jump_observation,10,8,2,205,105,205,305,test,site_1_minus_site_0,mae,site_shift,observation_shift,no_jump,0.0241934061050415,5554,0.0138872265815734,7642,0.0103061795234681,0.0103061795234681
flow_jump,20,16,4,201,101,201,301,test,all,mae,site_shift,low_n,no_jump,0.5093508362770081,4879,0.5464963316917419,6967,-0.03714549541473389,-0.03714549541473389
flow_jump_observation,20,16,4,201,101,201,301,test,all,mae,site_shift,low_n,no_jump,0.509112536907196,5554,0.5449297428131104,7642,-0.03581720590591431,-0.03581720590591431
flow_jump,20,16,4,202,102,202,302,test,all,mae,site_shift,low_n,no_jump,0.5912795662879944,4879,0.7399477958679199,6967,-0.14866822957992554,-0.14866822957992554
flow_jump_observation,20,16,4,202,102,202,302,test,all,mae,site_shift,low_n,no_jump,0.5900318026542664,5554,0.7395950555801392,7642,-0.1495632529258728,-0.1495632529258728
flow_jump,20,16,4,203,103,203,303,test,all,mae,site_shift,low_n,no_jump,0.680633008480072,4879,0.5858566164970398,6967,0.09477639198303223,0.09477639198303223
flow_jump_observation,20,16,4,203,103,203,303,test,all,mae,site_shift,low_n,no_jump,0.6805714964866638,5554,0.5854939222335815,7642,0.09507757425308228,0.09507757425308228
flow_jump,20,16,4,204,104,204,304,test,all,mae,site_shift,low_n,no_jump,0.8240260481834412,4879,0.6139944791793823,6967,0.21003156900405884,0.21003156900405884
flow_jump_observation,20,16,4,204,104,204,304,test,all,mae,site_shift,low_n,no_jump,0.8238216042518616,5554,0.6138421297073364,7642,0.20997947454452515,0.20997947454452515
flow_jump,20,16,4,205,105,205,305,test,all,mae,site_shift,low_n,no_jump,0.6580849885940552,4879,0.5759525299072266,6967,0.08213245868682861,0.08213245868682861
flow_jump_observation,20,16,4,205,105,205,305,test,all,mae,site_shift,low_n,no_jump,0.6579555869102478,5554,0.5703220367431641,7642,0.08763355016708374,0.08763355016708374
flow_jump,20,16,4,201,101,201,301,test,site_0,mae,site_shift,observation_shift,no_jump,0.4091269373893738,4879,0.3464125096797943,6967,0.06271442770957947,0.06271442770957947
flow_jump_observation,20,16,4,201,101,201,301,test,site_0,mae,site_shift,observation_shift,no_jump,0.4076507687568664,5554,0.3470054566860199,7642,0.0606453120708465,0.0606453120708465
flow_jump,20,16,4,202,102,202,302,test,site_0,mae,site_shift,observation_shift,no_jump,0.3611897230148315,4879,0.3882847726345062,6967,-0.027095049619674738,-0.027095049619674738
flow_jump_observation,20,16,4,202,102,202,302,test,site_0,mae,site_shift,observation_shift,no_jump,0.363115131855011,5554,0.384769082069397,7642,-0.021653950214385986,-0.021653950214385986
flow_jump,20,16,4,203,103,203,303,test,site_0,mae,site_shift,observation_shift,no_jump,0.5051071047782898,4879,0.5568190217018127,6967,-0.05171191692352295,-0.05171191692352295
flow_jump_observation,20,16,4,203,103,203,303,test,site_0,mae,site_shift,observation_shift,no_jump,0.5012875199317932,5554,0.5576856732368469,7642,-0.05639815330505371,-0.05639815330505371
flow_jump,20,16,4,204,104,204,304,test,site_0,mae,site_shift,observation_shift,no_jump,0.5707069039344788,4879,0.3581588268280029,6967,0.21254807710647589,0.21254807710647589
flow_jump_observation,20,16,4,204,104,204,304,test,site_0,mae,site_shift,observation_shift,no_jump,0.5706326961517334,5554,0.3588044941425323,7642,0.2118282020092011,0.2118282020092011
flow_jump,20,16,4,205,105,205,305,test,site_0,mae,site_shift,observation_shift,no_jump,0.4322103261947632,4879,0.4761480093002319,6967,-0.043937683105468694,-0.043937683105468694
flow_jump_observation,20,16,4,205,105,205,305,test,site_0,mae,site_shift,observation_shift,no_jump,0.4315202534198761,5554,0.4760296046733856,7642,-0.04450935125350952,-0.04450935125350952
flow_jump,20,16,4,201,101,201,301,test,site_1,mae,site_shift,observation_shift,no_jump,0.4818637073040008,4879,0.4112497568130493,6967,0.07061395049095148,0.07061395049095148
flow_jump_observation,20,16,4,201,101,201,301,test,site_1,mae,site_shift,observation_shift,no_jump,0.4826091825962066,5554,0.4114173054695129,7642,0.07119187712669373,0.07119187712669373
flow_jump,20,16,4,202,102,202,302,test,site_1,mae,site_shift,observation_shift,no_jump,0.4477945566177368,4879,0.4039050042629242,6967,0.04388955235481262,0.04388955235481262
flow_jump_observation,20,16,4,202,102,202,302,test,site_1,mae,site_shift,observation_shift,no_jump,0.4442089200019836,5554,0.4019635617733001,7642,0.04224535822868347,0.04224535822868347
flow_jump,20,16,4,203,103,203,303,test,site_1,mae,site_shift,observation_shift,no_jump,0.5554901957511902,4879,0.5426580905914307,6967,0.012832105159759521,0.012832105159759521
flow_jump_observation,20,16,4,203,103,203,303,test,site_1,mae,site_shift,observation_shift,no_jump,0.5515721440315247,5554,0.5439285039901733,7642,0.007643640041351318,0.007643640041351318
flow_jump,20,16,4,204,104,204,304,test,site_1,mae,site_shift,observation_shift,no_jump,0.5559221506118774,4879,0.391079306602478,6967,0.16484284400939941,0.16484284400939941
flow_jump_observation,20,16,4,204,104,204,304,test,site_1,mae,site_shift,observation_shift,no_jump,0.5555670261383057,5554,0.3920740783214569,7642,0.16349294781684875,0.16349294781684875
flow_jump,20,16,4,205,105,205,305,test,site_1,mae,site_shift,observation_shift,no_jump,0.5267845988273621,4879,0.5337606072425842,6967,-0.006976008415222168,-0.006976008415222168
flow_jump_observation,20,16,4,205,105,205,305,test,site_1,mae,site_shift,observation_shift,no_jump,0.5198109745979309,5554,0.5315418839454651,7642,-0.01173090934753418,-0.01173090934753418
flow_jump,20,16,4,201,101,201,301,test,site_1_minus_site_0,mae,site_shift,observation_shift,no_jump,0.072736769914627,4879,0.064837247133255,6967,0.007899522781372001,0.007899522781372001
flow_jump_observation,20,16,4,201,101,201,301,test,site_1_minus_site_0,mae,site_shift,observation_shift,no_jump,0.0749584138393402,5554,0.064411848783493,7642,0.010546565055847196,0.010546565055847196
flow_jump,20,16,4,202,102,202,302,test,site_1_minus_site_0,mae,site_shift,observation_shift,no_jump,0.0866048336029052,4879,0.0156202316284179,6967,0.0709846019744873,0.0709846019744873
flow_jump_observation,20,16,4,202,102,202,302,test,site_1_minus_site_0,mae,site_shift,observation_shift,no_jump,0.0810937881469726,5554,0.0171944797039031,7642,0.0638993084430695,0.0638993084430695
flow_jump,20,16,4,203,103,203,303,test,site_1_minus_site_0,mae,site_shift,observation_shift,no_jump,0.0503830909729003,4879,-0.014160931110382,6967,0.0645440220832823,0.0645440220832823
flow_jump_observation,20,16,4,203,103,203,303,test,site_1_minus_site_0,mae,site_shift,observation_shift,no_jump,0.0502846240997314,5554,-0.0137571692466735,7642,0.06404179334640489,0.06404179334640489
flow_jump,20,16,4,204,104,204,304,test,site_1_minus_site_0,mae,site_shift,observation_shift,no_jump,-0.0147847533226013,4879,0.0329204797744751,6967,-0.047705233097076395,-0.047705233097076395
flow_jump_observation,20,16,4,204,104,204,304,test,site_1_minus_site_0,mae,site_shift,observation_shift,no_jump,-0.0150656700134277,5554,0.0332695841789245,7642,-0.0483352541923522,-0.0483352541923522
flow_jump,20,16,4,205,105,205,305,test,site_1_minus_site_0,mae,site_shift,observation_shift,no_jump,0.0945742726325988,4879,0.0576125979423522,6967,0.036961674690246596,0.036961674690246596
flow_jump_observation,20,16,4,205,105,205,305,test,site_1_minus_site_0,mae,site_shift,observation_shift,no_jump,0.0882907211780548,5554,0.0555122792720794,7642,0.0327784419059754,0.0327784419059754
flow_jump,40,32,8,201,101,201,301,test,all,mae,site_shift,low_n,no_jump,0.6050477623939514,4879,0.6594340801239014,6967,-0.05438631772994995,-0.05438631772994995
flow_jump_observation,40,32,8,201,101,201,301,test,all,mae,site_shift,low_n,no_jump,0.6052941083908081,5554,0.6596875190734863,7642,-0.05439341068267822,-0.05439341068267822
flow_jump,40,32,8,202,102,202,302,test,all,mae,site_shift,low_n,no_jump,0.4354398250579834,4879,0.4101747572422027,6967,0.025265067815780695,0.025265067815780695
flow_jump_observation,40,32,8,202,102,202,302,test,all,mae,site_shift,low_n,no_jump,0.4350135922431946,5554,0.4086531102657318,7642,0.02636048197746277,0.02636048197746277
flow_jump,40,32,8,203,103,203,303,test,all,mae,site_shift,low_n,no_jump,0.4988784193992615,4879,0.6271836161613464,6967,-0.12830519676208496,-0.12830519676208496
flow_jump_observation,40,32,8,203,103,203,303,test,all,mae,site_shift,low_n,no_jump,0.4987602531909942,5554,0.6270872354507446,7642,-0.12832698225975042,-0.12832698225975042
flow_jump,40,32,8,204,104,204,304,test,all,mae,site_shift,low_n,no_jump,0.8863932490348816,4879,0.6206902265548706,6967,0.265703022480011,0.265703022480011
flow_jump_observation,40,32,8,204,104,204,304,test,all,mae,site_shift,low_n,no_jump,0.8860965967178345,5554,0.6205556988716125,7642,0.2655408978462219,0.2655408978462219
flow_jump,40,32,8,205,105,205,305,test,all,mae,site_shift,low_n,no_jump,0.6008386015892029,4879,0.6747114062309265,6967,-0.07387280464172363,-0.07387280464172363
flow_jump_observation,40,32,8,205,105,205,305,test,all,mae,site_shift,low_n,no_jump,0.6580771207809448,5554,0.6743541359901428,7642,-0.016277015209197998,-0.016277015209197998
flow_jump,40,32,8,201,101,201,301,test,site_0,mae,site_shift,observation_shift,no_jump,0.5009902715682983,4879,0.5384277701377869,6967,-0.037437498569488525,-0.037437498569488525
flow_jump_observation,40,32,8,201,101,201,301,test,site_0,mae,site_shift,observation_shift,no_jump,0.5006958842277527,5554,0.5384649634361267,7642,-0.03776907920837402,-0.03776907920837402
flow_jump,40,32,8,202,102,202,302,test,site_0,mae,site_shift,observation_shift,no_jump,0.3713856637477875,4879,0.5775971412658691,6967,-0.20621147751808167,-0.20621147751808167
flow_jump_observation,40,32,8,202,102,202,302,test,site_0,mae,site_shift,observation_shift,no_jump,0.3722762167453766,5554,0.5760917663574219,7642,-0.2038155496120453,-0.2038155496120453
flow_jump,40,32,8,203,103,203,303,test,site_0,mae,site_shift,observation_shift,no_jump,0.4014529287815094,4879,0.4470226168632507,6967,-0.04556968808174128,-0.04556968808174128
flow_jump_observation,40,32,8,203,103,203,303,test,site_0,mae,site_shift,observation_shift,no_jump,0.4044131636619568,5554,0.4465201199054718,7642,-0.042106956243515015,-0.042106956243515015
flow_jump,40,32,8,204,104,204,304,test,site_0,mae,site_shift,observation_shift,no_jump,0.5699977874755859,4879,0.3532356917858124,6967,0.21676209568977356,0.21676209568977356
flow_jump_observation,40,32,8,204,104,204,304,test,site_0,mae,site_shift,observation_shift,no_jump,0.5688837170600891,5554,0.3528798520565033,7642,0.21600386500358582,0.21600386500358582
flow_jump,40,32,8,205,105,205,305,test,site_0,mae,site_shift,observation_shift,no_jump,0.5227347612380981,4879,0.5205273628234863,6967,0.0022073984146118164,0.0022073984146118164
flow_jump_observation,40,32,8,205,105,205,305,test,site_0,mae,site_shift,observation_shift,no_jump,0.52220219373703,5554,0.5200313329696655,7642,0.002170860767364502,0.002170860767364502
flow_jump,40,32,8,201,101,201,301,test,site_1,mae,site_shift,observation_shift,no_jump,0.5568475723266602,4879,0.549019455909729,6967,0.007828116416931152,0.007828116416931152
flow_jump_observation,40,32,8,201,101,201,301,test,site_1,mae,site_shift,observation_shift,no_jump,0.5567883849143982,5554,0.5490407943725586,7642,0.0077475905418396,0.0077475905418396
flow_jump,40,32,8,202,102,202,302,test,site_1,mae,site_shift,observation_shift,no_jump,0.455968290567398,4879,0.5830170512199402,6967,-0.12704876065254217,-0.12704876065254217
flow_jump_observation,40,32,8,202,102,202,302,test,site_1,mae,site_shift,observation_shift,no_jump,0.4564892053604126,5554,0.5814839005470276,7642,-0.12499469518661499,-0.12499469518661499
flow_jump,40,32,8,203,103,203,303,test,site_1,mae,site_shift,observation_shift,no_jump,0.4579561352729797,4879,0.4450212121009826,6967,0.01293492317199707,0.01293492317199707
flow_jump_observation,40,32,8,203,103,203,303,test,site_1,mae,site_shift,observation_shift,no_jump,0.4610188603401184,5554,0.4453515708446502,7642,0.015667289495468195,0.015667289495468195
flow_jump,40,32,8,204,104,204,304,test,site_1,mae,site_shift,observation_shift,no_jump,0.6026190519332886,4879,0.4231364727020263,6967,0.17948257923126226,0.17948257923126226
flow_jump_observation,40,32,8,204,104,204,304,test,site_1,mae,site_shift,observation_shift,no_jump,0.6014187932014465,5554,0.4224161207675934,7642,0.17900267243385315,0.17900267243385315
flow_jump,40,32,8,205,105,205,305,test,site_1,mae,site_shift,observation_shift,no_jump,0.6001084446907043,4879,0.5441701412200928,6967,0.05593830347061157,0.05593830347061157
flow_jump_observation,40,32,8,205,105,205,305,test,site_1,mae,site_shift,observation_shift,no_jump,0.6026110649108887,5554,0.5435691475868225,7642,0.05904191732406616,0.05904191732406616
flow_jump,40,32,8,201,101,201,301,test,site_1_minus_site_0,mae,site_shift,observation_shift,no_jump,0.0558573007583618,4879,0.0105916857719421,6967,0.045265614986419705,0.045265614986419705
flow_jump_observation,40,32,8,201,101,201,301,test,site_1_minus_site_0,mae,site_shift,observation_shift,no_jump,0.0560925006866455,5554,0.0105758309364318,7642,0.0455166697502137,0.0455166697502137
flow_jump,40,32,8,202,102,202,302,test,site_1_minus_site_0,mae,site_shift,observation_shift,no_jump,0.0845826268196106,4879,0.005419909954071,6967,0.07916271686553959,0.07916271686553959
flow_jump_observation,40,32,8,202,102,202,302,test,site_1_minus_site_0,mae,site_shift,observation_shift,no_jump,0.084212988615036,5554,0.0053921341896057,7642,0.0788208544254303,0.0788208544254303
flow_jump,40,32,8,203,103,203,303,test,site_1_minus_site_0,mae,site_shift,observation_shift,no_jump,0.0565032064914703,4879,-0.002001404762268,6967,0.0585046112537383,0.0585046112537383
flow_jump_observation,40,32,8,203,103,203,303,test,site_1_minus_site_0,mae,site_shift,observation_shift,no_jump,0.0566056966781616,5554,-0.0011685490608215,7642,0.0577742457389831,0.0577742457389831
flow_jump,40,32,8,204,104,204,304,test,site_1_minus_site_0,mae,site_shift,observation_shift,no_jump,0.0326212644577026,4879,0.0699007809162139,6967,-0.037279516458511304,-0.037279516458511304
flow_jump_observation,40,32,8,204,104,204,304,test,site_1_minus_site_0,mae,site_shift,observation_shift,no_jump,0.0325350761413574,5554,0.06953626871109,7642,-0.037001192569732604,-0.037001192569732604
flow_jump,40,32,8,205,105,205,305,test,site_1_minus_site_0,mae,site_shift,observation_shift,no_jump,0.0773736834526062,4879,0.0236427783966064,6967,0.0537309050559998,0.0537309050559998
flow_jump_observation,40,32,8,205,105,205,305,test,site_1_minus_site_0,mae,site_shift,observation_shift,no_jump,0.0804088711738586,5554,0.0235378146171569,7642,0.0568710565567017,0.0568710565567017
flow_jump,80,64,16,201,101,201,301,test,all,mae,site_shift,low_n,no_jump,0.4502700865268707,4879,0.4038529396057129,6967,0.04641714692115784,0.04641714692115784
