stage,world,cohort_seed,subset_seed,model_seed,n_train,n_fit,n_validation,model,variant,optimization_policy,split,site_or_shift,metric,value,trainable_parameters,backend
phase07,smooth,406,506,1108,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_brier,0.0330350146960337,4156,torch
phase07,smooth,406,506,1108,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_log_loss,0.1503488442696411,4156,torch
phase07,smooth,406,506,1108,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.3144394176065557,4156,torch
phase07,smooth,406,506,1108,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,mae,0.2655979990959167,4156,torch
phase07,smooth,406,506,1108,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,rmse,0.4283047013540662,4156,torch
phase07,smooth,406,506,1108,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_roc_auc,0.5126530188285355,4156,torch
phase07,smooth,406,506,1108,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_brier,0.0330350146960337,4156,torch
phase07,smooth,406,506,1108,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_log_loss,0.1503488442696411,4156,torch
phase07,smooth,406,506,1108,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,latent_aligned_r2,0.3144394176065557,4156,torch
phase07,smooth,406,506,1109,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,mae,0.3020364940166473,3556,torch
phase07,smooth,406,506,1109,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,rmse,0.4856523008049145,3556,torch
phase07,smooth,406,506,1109,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_roc_auc,0.5160068755398279,3556,torch
phase07,smooth,406,506,1109,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_brier,0.0288321488130953,3556,torch
phase07,smooth,406,506,1109,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_log_loss,0.1325972250876494,3556,torch
phase07,smooth,406,506,1109,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.3309267690401118,3556,torch
phase07,smooth,406,506,1109,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,mae,0.3020364940166473,3556,torch
phase07,smooth,406,506,1109,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,rmse,0.4856523008049145,3556,torch
phase07,smooth,406,506,1109,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_roc_auc,0.5160068755398279,3556,torch
phase07,smooth,406,506,1109,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_brier,0.0288321488130953,3556,torch
phase07,smooth,406,506,1109,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_log_loss,0.1325972250876494,3556,torch
phase07,smooth,406,506,1109,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,latent_aligned_r2,0.3309267690401118,3556,torch
phase07,smooth,406,506,1109,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,mae,0.2732135355472564,4156,torch
phase07,smooth,406,506,1109,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,rmse,0.4359894287463942,4156,torch
phase07,smooth,406,506,1109,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_roc_auc,0.510866641885558,4156,torch
phase07,smooth,406,506,1109,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_brier,0.0315315972115362,4156,torch
phase07,smooth,406,506,1109,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_log_loss,0.1485512334251288,4156,torch
phase07,smooth,406,506,1109,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.3201964740555924,4156,torch
phase07,smooth,406,506,1109,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,mae,0.2732135355472564,4156,torch
phase07,smooth,406,506,1109,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,rmse,0.4359894287463942,4156,torch
phase07,smooth,406,506,1109,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_roc_auc,0.510866641885558,4156,torch
phase07,smooth,406,506,1109,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_brier,0.0315315972115362,4156,torch
phase07,smooth,406,506,1109,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_log_loss,0.1485512334251288,4156,torch
phase07,smooth,406,506,1109,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,latent_aligned_r2,0.3201964740555924,4156,torch
phase07,smooth,406,506,1110,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,mae,0.3052919805049896,3556,torch
phase07,smooth,406,506,1110,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,rmse,0.4960492331888881,3556,torch
phase07,smooth,406,506,1110,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_roc_auc,0.5261581338018015,3556,torch
phase07,smooth,406,506,1110,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_brier,0.0280267687619688,3556,torch
phase07,smooth,406,506,1110,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_log_loss,0.1286785305211401,3556,torch
phase07,smooth,406,506,1110,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.2908762098283191,3556,torch
phase07,smooth,406,506,1110,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,mae,0.3052919805049896,3556,torch
phase07,smooth,406,506,1110,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,rmse,0.4960492331888881,3556,torch
phase07,smooth,406,506,1110,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_roc_auc,0.5261581338018015,3556,torch
phase07,smooth,406,506,1110,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_brier,0.0280267687619688,3556,torch
phase07,smooth,406,506,1110,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_log_loss,0.1286785305211401,3556,torch
phase07,smooth,406,506,1110,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,latent_aligned_r2,0.2908762098283191,3556,torch
phase07,smooth,406,506,1110,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,mae,0.2670006155967712,4156,torch
phase07,smooth,406,506,1110,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,rmse,0.4292924799186504,4156,torch
phase07,smooth,406,506,1110,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_roc_auc,0.504776649061394,4156,torch
phase07,smooth,406,506,1110,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_brier,0.0320473380229978,4156,torch
phase07,smooth,406,506,1110,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_log_loss,0.1470260159067387,4156,torch
phase07,smooth,406,506,1110,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.3093189345786546,4156,torch
phase07,smooth,406,506,1110,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,mae,0.2670006155967712,4156,torch
phase07,smooth,406,506,1110,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,rmse,0.4292924799186504,4156,torch
phase07,smooth,406,506,1110,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_roc_auc,0.504776649061394,4156,torch
phase07,smooth,406,506,1110,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_brier,0.0320473380229978,4156,torch
phase07,smooth,406,506,1110,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_log_loss,0.1470260159067387,4156,torch
phase07,smooth,406,506,1110,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,latent_aligned_r2,0.3093189345786546,4156,torch
phase07,smooth,407,507,1101,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,mae,0.3018235564231872,3556,torch
phase07,smooth,407,507,1101,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,rmse,0.4764056338427929,3556,torch
phase07,smooth,407,507,1101,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_roc_auc,0.4734411624668065,3556,torch
phase07,smooth,407,507,1101,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_brier,0.0300814966983882,3556,torch
phase07,smooth,407,507,1101,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_log_loss,0.1400969334013624,3556,torch
phase07,smooth,407,507,1101,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.3006405221293258,3556,torch
phase07,smooth,407,507,1101,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,mae,0.3294597864151001,3556,torch
phase07,smooth,407,507,1101,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,rmse,0.5200319960268871,3556,torch
phase07,smooth,407,507,1101,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_roc_auc,0.4704124737171178,3556,torch
phase07,smooth,407,507,1101,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_brier,0.0391717716913308,3556,torch
phase07,smooth,407,507,1101,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_log_loss,0.1865873141147632,3556,torch
phase07,smooth,407,507,1101,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,latent_aligned_r2,0.3194453310834408,3556,torch
phase07,smooth,407,507,1101,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,mae,0.2757656872272491,4156,torch
phase07,smooth,407,507,1101,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,rmse,0.4377982791712153,4156,torch
phase07,smooth,407,507,1101,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_roc_auc,0.4684965199020952,4156,torch
phase07,smooth,407,507,1101,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_brier,0.04021369851906,4156,torch
phase07,smooth,407,507,1101,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_log_loss,0.1707232606603688,4156,torch
phase07,smooth,407,507,1101,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.2894761739245478,4156,torch
phase07,smooth,407,507,1101,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,mae,0.2757656872272491,4156,torch
phase07,smooth,407,507,1101,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,rmse,0.4377982791712153,4156,torch
phase07,smooth,407,507,1101,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_roc_auc,0.4684965199020952,4156,torch
phase07,smooth,407,507,1101,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_brier,0.04021369851906,4156,torch
phase07,smooth,407,507,1101,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_log_loss,0.1707232606603688,4156,torch
phase07,smooth,407,507,1101,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,latent_aligned_r2,0.2894761739245478,4156,torch
phase07,smooth,407,507,1102,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,mae,0.3093146085739136,3556,torch
phase07,smooth,407,507,1102,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,rmse,0.4928183826538099,3556,torch
phase07,smooth,407,507,1102,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_roc_auc,0.4953972072175521,3556,torch
phase07,smooth,407,507,1102,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_brier,0.0327062926756186,3556,torch
phase07,smooth,407,507,1102,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_log_loss,0.1444682447362436,3556,torch
phase07,smooth,407,507,1102,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.2861323797220197,3556,torch
phase07,smooth,407,507,1102,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,mae,0.3093146085739136,3556,torch
phase07,smooth,407,507,1102,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,rmse,0.4928183826538099,3556,torch
phase07,smooth,407,507,1102,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_roc_auc,0.4953972072175521,3556,torch
phase07,smooth,407,507,1102,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_brier,0.0327062926756186,3556,torch
phase07,smooth,407,507,1102,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_log_loss,0.1444682447362436,3556,torch
phase07,smooth,407,507,1102,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,latent_aligned_r2,0.2861323797220197,3556,torch
phase07,smooth,407,507,1102,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,mae,0.2623067498207092,4156,torch
phase07,smooth,407,507,1102,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,rmse,0.4124268127307687,4156,torch
phase07,smooth,407,507,1102,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_roc_auc,0.4745726264246959,4156,torch
phase07,smooth,407,507,1102,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_brier,0.0347850459871797,4156,torch
phase07,smooth,407,507,1102,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_log_loss,0.1564769325642007,4156,torch
phase07,smooth,407,507,1102,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.3272353590572961,4156,torch
phase07,smooth,407,507,1102,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,mae,0.2623067498207092,4156,torch
phase07,smooth,407,507,1102,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,rmse,0.4124268127307687,4156,torch
phase07,smooth,407,507,1102,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_roc_auc,0.4745726264246959,4156,torch
phase07,smooth,407,507,1102,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_brier,0.0347850459871797,4156,torch
phase07,smooth,407,507,1102,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_log_loss,0.1564769325642007,4156,torch
phase07,smooth,407,507,1102,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,latent_aligned_r2,0.3272353590572961,4156,torch
phase07,smooth,407,507,1103,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,mae,0.2829478979110718,3556,torch
phase07,smooth,407,507,1103,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,rmse,0.4429956868641997,3556,torch
phase07,smooth,407,507,1103,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_roc_auc,0.4991369853749785,3556,torch
phase07,smooth,407,507,1103,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_brier,0.0318906240940406,3556,torch
phase07,smooth,407,507,1103,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_log_loss,0.1465519946827418,3556,torch
phase07,smooth,407,507,1103,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.30158097632639,3556,torch
phase07,smooth,407,507,1103,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,mae,0.2829478979110718,3556,torch
phase07,smooth,407,507,1103,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,rmse,0.4429956868641997,3556,torch
phase07,smooth,407,507,1103,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_roc_auc,0.4991369853749785,3556,torch
