model,ablation,n_train,n_fit,n_validation,seed,cohort_seed,subset_seed,model_seed,split,site_or_shift,metric,value,trainable_parameters,backend,world,benchmark
flow_jump_observation,no_representation,100,80,20,204,104,204,304,test,site_1,event_brier,0.11982980559657051,6490,,site_shift,observation_shift
flow_jump_observation,no_representation,100,80,20,204,104,204,304,test,site_1,event_log_loss,0.4079736937047505,6490,,site_shift,observation_shift
flow_jump_observation,no_representation,100,80,20,204,104,204,304,test,site_1,event_roc_auc,0.5045631467768666,6490,,site_shift,observation_shift
flow_jump_observation,no_representation,100,80,20,204,104,204,304,test,site_1,latent_aligned_r2,0.5202790154678515,6490,,site_shift,observation_shift
flow_jump_observation,no_representation,100,80,20,204,104,204,304,test,site_1,mae,0.4819931089878082,6490,,site_shift,observation_shift
flow_jump_observation,no_representation,100,80,20,204,104,204,304,test,site_1,nll,11.944878421908609,6490,,site_shift,observation_shift
flow_jump_observation,no_representation,100,80,20,204,104,204,304,test,site_1,rmse,0.8456533298413115,6490,,site_shift,observation_shift
flow_jump_observation,no_representation,100,80,20,204,104,204,304,test,site_1_minus_site_0,coverage_90,-0.049922239878118724,6490,,site_shift,observation_shift
flow_jump_observation,no_representation,100,80,20,204,104,204,304,test,site_1_minus_site_0,event_brier,-0.00294127489966102,6490,,site_shift,observation_shift
flow_jump_observation,no_representation,100,80,20,204,104,204,304,test,site_1_minus_site_0,event_log_loss,-0.003396543094907667,6490,,site_shift,observation_shift
flow_jump_observation,no_representation,100,80,20,204,104,204,304,test,site_1_minus_site_0,event_roc_auc,-0.019954719211549787,6490,,site_shift,observation_shift
flow_jump_observation,no_representation,100,80,20,204,104,204,304,test,site_1_minus_site_0,latent_aligned_r2,-0.12424832963683952,6490,,site_shift,observation_shift
flow_jump_observation,no_representation,100,80,20,204,104,204,304,test,site_1_minus_site_0,mae,0.02893856167793274,6490,,site_shift,observation_shift
flow_jump_observation,no_representation,100,80,20,204,104,204,304,test,site_1_minus_site_0,nll,11.223115747901327,6490,,site_shift,observation_shift
flow_jump_observation,no_representation,100,80,20,204,104,204,304,test,site_1_minus_site_0,rmse,0.033495367436977785,6490,,site_shift,observation_shift
flow_jump_observation,none,100,80,20,204,104,204,304,test,site_0,coverage_90,0.9089460917417906,7642,,site_shift,observation_shift
flow_jump_observation,none,100,80,20,204,104,204,304,test,site_0,event_brier,0.12406125116570083,7642,,site_shift,observation_shift
flow_jump_observation,none,100,80,20,204,104,204,304,test,site_0,event_log_loss,0.4176205080615938,7642,,site_shift,observation_shift
flow_jump_observation,none,100,80,20,204,104,204,304,test,site_0,event_roc_auc,0.49383204256210944,7642,,site_shift,observation_shift
flow_jump_observation,none,100,80,20,204,104,204,304,test,site_0,latent_aligned_r2,0.6433455119344827,7642,,site_shift,observation_shift
flow_jump_observation,none,100,80,20,204,104,204,304,test,site_0,mae,0.3682219386100769,7642,,site_shift,observation_shift
flow_jump_observation,none,100,80,20,204,104,204,304,test,site_0,nll,0.5916137917707726,7642,,site_shift,observation_shift
flow_jump_observation,none,100,80,20,204,104,204,304,test,site_0,rmse,0.6126377836293503,7642,,site_shift,observation_shift
flow_jump_observation,none,100,80,20,204,104,204,304,test,site_1,coverage_90,0.8879363316675921,7642,,site_shift,observation_shift
flow_jump_observation,none,100,80,20,204,104,204,304,test,site_1,event_brier,0.12073267321188522,7642,,site_shift,observation_shift
flow_jump_observation,none,100,80,20,204,104,204,304,test,site_1,event_log_loss,0.41049795627662067,7642,,site_shift,observation_shift
flow_jump_observation,none,100,80,20,204,104,204,304,test,site_1,event_roc_auc,0.4898903967721152,7642,,site_shift,observation_shift
flow_jump_observation,none,100,80,20,204,104,204,304,test,site_1,latent_aligned_r2,0.54521184356922,7642,,site_shift,observation_shift
flow_jump_observation,none,100,80,20,204,104,204,304,test,site_1,mae,0.40272513031959534,7642,,site_shift,observation_shift
flow_jump_observation,none,100,80,20,204,104,204,304,test,site_1,nll,0.7312430241970077,7642,,site_shift,observation_shift
flow_jump_observation,none,100,80,20,204,104,204,304,test,site_1,rmse,0.6597311694112926,7642,,site_shift,observation_shift
flow_jump_observation,none,100,80,20,204,104,204,304,test,site_1_minus_site_0,coverage_90,-0.021009760074198525,7642,,site_shift,observation_shift
flow_jump_observation,none,100,80,20,204,104,204,304,test,site_1_minus_site_0,event_brier,-0.003328577953815609,7642,,site_shift,observation_shift
flow_jump_observation,none,100,80,20,204,104,204,304,test,site_1_minus_site_0,event_log_loss,-0.007122551784973119,7642,,site_shift,observation_shift
flow_jump_observation,none,100,80,20,204,104,204,304,test,site_1_minus_site_0,event_roc_auc,-0.00394164578999423,7642,,site_shift,observation_shift
flow_jump_observation,none,100,80,20,204,104,204,304,test,site_1_minus_site_0,latent_aligned_r2,-0.09813366836526272,7642,,site_shift,observation_shift
flow_jump_observation,none,100,80,20,204,104,204,304,test,site_1_minus_site_0,mae,0.03450319170951843,7642,,site_shift,observation_shift
flow_jump_observation,none,100,80,20,204,104,204,304,test,site_1_minus_site_0,nll,0.13962923242623515,7642,,site_shift,observation_shift
flow_jump_observation,none,100,80,20,204,104,204,304,test,site_1_minus_site_0,rmse,0.04709338578194233,7642,,site_shift,observation_shift
flow_jump,no_flow,5,4,1,205,105,205,305,test,site_0,coverage_90,0.7713489409141583,6967,,site_shift,observation_shift
flow_jump,no_flow,5,4,1,205,105,205,305,test,site_0,event_brier,0.11951461458919724,6967,,site_shift,observation_shift
flow_jump,no_flow,5,4,1,205,105,205,305,test,site_0,event_log_loss,0.406263725275442,6967,,site_shift,observation_shift
flow_jump,no_flow,5,4,1,205,105,205,305,test,site_0,event_roc_auc,0.48463700630958556,6967,,site_shift,observation_shift
flow_jump,no_flow,5,4,1,205,105,205,305,test,site_0,latent_aligned_r2,0.6078400038765458,6967,,site_shift,observation_shift
flow_jump,no_flow,5,4,1,205,105,205,305,test,site_0,mae,0.5379131436347961,6967,,site_shift,observation_shift
flow_jump,no_flow,5,4,1,205,105,205,305,test,site_0,nll,1.4796765137715922,6967,,site_shift,observation_shift
flow_jump,no_flow,5,4,1,205,105,205,305,test,site_0,rmse,0.9286151439468745,6967,,site_shift,observation_shift
flow_jump,no_flow,5,4,1,205,105,205,305,test,site_1,coverage_90,0.7763353826647206,6967,,site_shift,observation_shift
flow_jump,no_flow,5,4,1,205,105,205,305,test,site_1,event_brier,0.11888848684363246,6967,,site_shift,observation_shift
flow_jump,no_flow,5,4,1,205,105,205,305,test,site_1,event_log_loss,0.40430184538102015,6967,,site_shift,observation_shift
flow_jump,no_flow,5,4,1,205,105,205,305,test,site_1,event_roc_auc,0.4660196590803333,6967,,site_shift,observation_shift
flow_jump,no_flow,5,4,1,205,105,205,305,test,site_1,latent_aligned_r2,0.4901851255662466,6967,,site_shift,observation_shift
flow_jump,no_flow,5,4,1,205,105,205,305,test,site_1,mae,0.5460554957389832,6967,,site_shift,observation_shift
flow_jump,no_flow,5,4,1,205,105,205,305,test,site_1,nll,1.3867218259025262,6967,,site_shift,observation_shift
flow_jump,no_flow,5,4,1,205,105,205,305,test,site_1,rmse,0.9417715986127978,6967,,site_shift,observation_shift
flow_jump,no_flow,5,4,1,205,105,205,305,test,site_1_minus_site_0,coverage_90,0.004986441750562287,6967,,site_shift,observation_shift
flow_jump,no_flow,5,4,1,205,105,205,305,test,site_1_minus_site_0,event_brier,-0.0006261277455647807,6967,,site_shift,observation_shift
flow_jump,no_flow,5,4,1,205,105,205,305,test,site_1_minus_site_0,event_log_loss,-0.0019618798944218696,6967,,site_shift,observation_shift
flow_jump,no_flow,5,4,1,205,105,205,305,test,site_1_minus_site_0,event_roc_auc,-0.018617347229252235,6967,,site_shift,observation_shift
flow_jump,no_flow,5,4,1,205,105,205,305,test,site_1_minus_site_0,latent_aligned_r2,-0.1176548783102992,6967,,site_shift,observation_shift
flow_jump,no_flow,5,4,1,205,105,205,305,test,site_1_minus_site_0,mae,0.008142352104187012,6967,,site_shift,observation_shift
flow_jump,no_flow,5,4,1,205,105,205,305,test,site_1_minus_site_0,nll,-0.09295468786906591,6967,,site_shift,observation_shift
flow_jump,no_flow,5,4,1,205,105,205,305,test,site_1_minus_site_0,rmse,0.0131564546659233,6967,,site_shift,observation_shift
flow_jump,no_jump,5,4,1,205,105,205,305,test,site_0,coverage_90,0.652396878483835,4879,,site_shift,observation_shift
flow_jump,no_jump,5,4,1,205,105,205,305,test,site_0,event_brier,0.12822624089379656,4879,,site_shift,observation_shift
flow_jump,no_jump,5,4,1,205,105,205,305,test,site_0,event_log_loss,0.44084771324727806,4879,,site_shift,observation_shift
flow_jump,no_jump,5,4,1,205,105,205,305,test,site_0,event_roc_auc,0.4798586760651597,4879,,site_shift,observation_shift
flow_jump,no_jump,5,4,1,205,105,205,305,test,site_0,latent_aligned_r2,0.5836977810391224,4879,,site_shift,observation_shift
flow_jump,no_jump,5,4,1,205,105,205,305,test,site_0,mae,0.551604151725769,4879,,site_shift,observation_shift
flow_jump,no_jump,5,4,1,205,105,205,305,test,site_0,nll,26.361586218699042,4879,,site_shift,observation_shift
flow_jump,no_jump,5,4,1,205,105,205,305,test,site_0,rmse,0.9731761967416178,4879,,site_shift,observation_shift
flow_jump,no_jump,5,4,1,205,105,205,305,test,site_1,coverage_90,0.6378138499417636,4879,,site_shift,observation_shift
flow_jump,no_jump,5,4,1,205,105,205,305,test,site_1,event_brier,0.1296930997259854,4879,,site_shift,observation_shift
flow_jump,no_jump,5,4,1,205,105,205,305,test,site_1,event_log_loss,0.44847771906043155,4879,,site_shift,observation_shift
flow_jump,no_jump,5,4,1,205,105,205,305,test,site_1,event_roc_auc,0.4828952018091932,4879,,site_shift,observation_shift
flow_jump,no_jump,5,4,1,205,105,205,305,test,site_1,latent_aligned_r2,0.483984482648633,4879,,site_shift,observation_shift
flow_jump,no_jump,5,4,1,205,105,205,305,test,site_1,mae,0.5882954597473145,4879,,site_shift,observation_shift
flow_jump,no_jump,5,4,1,205,105,205,305,test,site_1,nll,16.525686815978183,4879,,site_shift,observation_shift
flow_jump,no_jump,5,4,1,205,105,205,305,test,site_1,rmse,1.0154161678704836,4879,,site_shift,observation_shift
flow_jump,no_jump,5,4,1,205,105,205,305,test,site_1_minus_site_0,coverage_90,-0.014583028542071386,4879,,site_shift,observation_shift
flow_jump,no_jump,5,4,1,205,105,205,305,test,site_1_minus_site_0,event_brier,0.0014668588321888332,4879,,site_shift,observation_shift
flow_jump,no_jump,5,4,1,205,105,205,305,test,site_1_minus_site_0,event_log_loss,0.007630005813153484,4879,,site_shift,observation_shift
flow_jump,no_jump,5,4,1,205,105,205,305,test,site_1_minus_site_0,event_roc_auc,0.0030365257440335136,4879,,site_shift,observation_shift
flow_jump,no_jump,5,4,1,205,105,205,305,test,site_1_minus_site_0,latent_aligned_r2,-0.09971329839048942,4879,,site_shift,observation_shift
flow_jump,no_jump,5,4,1,205,105,205,305,test,site_1_minus_site_0,mae,0.03669130802154541,4879,,site_shift,observation_shift
flow_jump,no_jump,5,4,1,205,105,205,305,test,site_1_minus_site_0,nll,-9.835899402720859,4879,,site_shift,observation_shift
flow_jump,no_jump,5,4,1,205,105,205,305,test,site_1_minus_site_0,rmse,0.042239971128865794,4879,,site_shift,observation_shift
flow_jump,no_prob_scale,5,4,1,205,105,205,305,test,site_0,coverage_90,0.926347082868822,6967,,site_shift,observation_shift
flow_jump,no_prob_scale,5,4,1,205,105,205,305,test,site_0,event_brier,0.12241063107514638,6967,,site_shift,observation_shift
flow_jump,no_prob_scale,5,4,1,205,105,205,305,test,site_0,event_log_loss,0.4120443272603498,6967,,site_shift,observation_shift
flow_jump,no_prob_scale,5,4,1,205,105,205,305,test,site_0,event_roc_auc,0.5132781094859408,6967,,site_shift,observation_shift
flow_jump,no_prob_scale,5,4,1,205,105,205,305,test,site_0,latent_aligned_r2,0.5940362766941121,6967,,site_shift,observation_shift
flow_jump,no_prob_scale,5,4,1,205,105,205,305,test,site_0,mae,0.5662401914596558,6967,,site_shift,observation_shift
flow_jump,no_prob_scale,5,4,1,205,105,205,305,test,site_0,nll,1.3899926241144958,6967,,site_shift,observation_shift
flow_jump,no_prob_scale,5,4,1,205,105,205,305,test,site_0,rmse,0.9706225908670784,6967,,site_shift,observation_shift
flow_jump,no_prob_scale,5,4,1,205,105,205,305,test,site_1,coverage_90,0.9163828563846256,6967,,site_shift,observation_shift
flow_jump,no_prob_scale,5,4,1,205,105,205,305,test,site_1,event_brier,0.12261402054104628,6967,,site_shift,observation_shift
flow_jump,no_prob_scale,5,4,1,205,105,205,305,test,site_1,event_log_loss,0.41376523757302197,6967,,site_shift,observation_shift
flow_jump,no_prob_scale,5,4,1,205,105,205,305,test,site_1,event_roc_auc,0.4968775117646847,6967,,site_shift,observation_shift
flow_jump,no_prob_scale,5,4,1,205,105,205,305,test,site_1,latent_aligned_r2,0.45629081626886847,6967,,site_shift,observation_shift
flow_jump,no_prob_scale,5,4,1,205,105,205,305,test,site_1,mae,0.6014879941940308,6967,,site_shift,observation_shift
flow_jump,no_prob_scale,5,4,1,205,105,205,305,test,site_1,nll,1.414629983810391,6967,,site_shift,observation_shift
flow_jump,no_prob_scale,5,4,1,205,105,205,305,test,site_1,rmse,0.9956821563655852,6967,,site_shift,observation_shift
flow_jump,no_prob_scale,5,4,1,205,105,205,305,test,site_1_minus_site_0,coverage_90,-0.00996422648419637,6967,,site_shift,observation_shift
flow_jump,no_prob_scale,5,4,1,205,105,205,305,test,site_1_minus_site_0,event_brier,0.00020338946589990026,6967,,site_shift,observation_shift
flow_jump,no_prob_scale,5,4,1,205,105,205,305,test,site_1_minus_site_0,event_log_loss,0.0017209103126721859,6967,,site_shift,observation_shift
flow_jump,no_prob_scale,5,4,1,205,105,205,305,test,site_1_minus_site_0,event_roc_auc,-0.01640059772125607,6967,,site_shift,observation_shift
flow_jump,no_prob_scale,5,4,1,205,105,205,305,test,site_1_minus_site_0,latent_aligned_r2,-0.1377454604252436,6967,,site_shift,observation_shift
flow_jump,no_prob_scale,5,4,1,205,105,205,305,test,site_1_minus_site_0,mae,0.035247802734375,6967,,site_shift,observation_shift
flow_jump,no_prob_scale,5,4,1,205,105,205,305,test,site_1_minus_site_0,nll,0.02463735969589531,6967,,site_shift,observation_shift
flow_jump,no_prob_scale,5,4,1,205,105,205,305,test,site_1_minus_site_0,rmse,0.025059565498506853,6967,,site_shift,observation_shift
flow_jump,no_representation,5,4,1,205,105,205,305,test,site_0,coverage_90,0.7806391675956893,5815,,site_shift,observation_shift
flow_jump,no_representation,5,4,1,205,105,205,305,test,site_0,event_brier,0.1276186394548213,5815,,site_shift,observation_shift
flow_jump,no_representation,5,4,1,205,105,205,305,test,site_0,event_log_loss,0.42667646688442734,5815,,site_shift,observation_shift
flow_jump,no_representation,5,4,1,205,105,205,305,test,site_0,event_roc_auc,0.4967299507657239,5815,,site_shift,observation_shift
flow_jump,no_representation,5,4,1,205,105,205,305,test,site_0,latent_aligned_r2,0.6383029642776488,5815,,site_shift,observation_shift
flow_jump,no_representation,5,4,1,205,105,205,305,test,site_0,mae,0.5467165112495422,5815,,site_shift,observation_shift
flow_jump,no_representation,5,4,1,205,105,205,305,test,site_0,nll,2.221109770702978,5815,,site_shift,observation_shift
flow_jump,no_representation,5,4,1,205,105,205,305,test,site_0,rmse,0.9999220042806453,5815,,site_shift,observation_shift
flow_jump,no_representation,5,4,1,205,105,205,305,test,site_1,coverage_90,0.7289501231073171,5815,,site_shift,observation_shift
flow_jump,no_representation,5,4,1,205,105,205,305,test,site_1,event_brier,0.12621545140278087,5815,,site_shift,observation_shift
flow_jump,no_representation,5,4,1,205,105,205,305,test,site_1,event_log_loss,0.4228275257427264,5815,,site_shift,observation_shift
flow_jump,no_representation,5,4,1,205,105,205,305,test,site_1,event_roc_auc,0.49541535358829647,5815,,site_shift,observation_shift
flow_jump,no_representation,5,4,1,205,105,205,305,test,site_1,latent_aligned_r2,0.5482032379015694,5815,,site_shift,observation_shift
flow_jump,no_representation,5,4,1,205,105,205,305,test,site_1,mae,0.5690807700157166,5815,,site_shift,observation_shift
flow_jump,no_representation,5,4,1,205,105,205,305,test,site_1,nll,5.798822153437473,5815,,site_shift,observation_shift
flow_jump,no_representation,5,4,1,205,105,205,305,test,site_1,rmse,1.02238707471462,5815,,site_shift,observation_shift
flow_jump,no_representation,5,4,1,205,105,205,305,test,site_1_minus_site_0,coverage_90,-0.05168904448837219,5815,,site_shift,observation_shift
flow_jump,no_representation,5,4,1,205,105,205,305,test,site_1_minus_site_0,event_brier,-0.0014031880520404272,5815,,site_shift,observation_shift
flow_jump,no_representation,5,4,1,205,105,205,305,test,site_1_minus_site_0,event_log_loss,-0.0038489411417009234,5815,,site_shift,observation_shift
flow_jump,no_representation,5,4,1,205,105,205,305,test,site_1_minus_site_0,event_roc_auc,-0.0013145971774274345,5815,,site_shift,observation_shift
flow_jump,no_representation,5,4,1,205,105,205,305,test,site_1_minus_site_0,latent_aligned_r2,-0.09009972637607933,5815,,site_shift,observation_shift
flow_jump,no_representation,5,4,1,205,105,205,305,test,site_1_minus_site_0,mae,0.022364258766174316,5815,,site_shift,observation_shift
flow_jump,no_representation,5,4,1,205,105,205,305,test,site_1_minus_site_0,nll,3.5777123827344948,5815,,site_shift,observation_shift
flow_jump,no_representation,5,4,1,205,105,205,305,test,site_1_minus_site_0,rmse,0.02246507043397472,5815,,site_shift,observation_shift
flow_jump,none,5,4,1,205,105,205,305,test,site_0,coverage_90,0.6550353028613898,6967,,site_shift,observation_shift
flow_jump,none,5,4,1,205,105,205,305,test,site_0,event_brier,0.12287690356197085,6967,,site_shift,observation_shift
flow_jump,none,5,4,1,205,105,205,305,test,site_0,event_log_loss,0.43174459102398016,6967,,site_shift,observation_shift
flow_jump,none,5,4,1,205,105,205,305,test,site_0,event_roc_auc,0.5028402119281457,6967,,site_shift,observation_shift
flow_jump,none,5,4,1,205,105,205,305,test,site_0,latent_aligned_r2,0.5860558352160116,6967,,site_shift,observation_shift
flow_jump,none,5,4,1,205,105,205,305,test,site_0,mae,0.5504275560379028,6967,,site_shift,observation_shift
flow_jump,none,5,4,1,205,105,205,305,test,site_0,nll,57.03340212107659,6967,,site_shift,observation_shift
flow_jump,none,5,4,1,205,105,205,305,test,site_0,rmse,0.9684871501572356,6967,,site_shift,observation_shift
flow_jump,none,5,4,1,205,105,205,305,test,site_1,coverage_90,0.6114526663423121,6967,,site_shift,observation_shift
flow_jump,none,5,4,1,205,105,205,305,test,site_1,event_brier,0.12239904851377127,6967,,site_shift,observation_shift
flow_jump,none,5,4,1,205,105,205,305,test,site_1,event_log_loss,0.4395931599700604,6967,,site_shift,observation_shift
flow_jump,none,5,4,1,205,105,205,305,test,site_1,event_roc_auc,0.4967155810446134,6967,,site_shift,observation_shift
flow_jump,none,5,4,1,205,105,205,305,test,site_1,latent_aligned_r2,0.4512235340736744,6967,,site_shift,observation_shift
flow_jump,none,5,4,1,205,105,205,305,test,site_1,mae,0.5610366463661194,6967,,site_shift,observation_shift
flow_jump,none,5,4,1,205,105,205,305,test,site_1,nll,67.19288536838596,6967,,site_shift,observation_shift
flow_jump,none,5,4,1,205,105,205,305,test,site_1,rmse,0.9725673588958089,6967,,site_shift,observation_shift
flow_jump,none,5,4,1,205,105,205,305,test,site_1_minus_site_0,coverage_90,-0.04358263651907768,6967,,site_shift,observation_shift
flow_jump,none,5,4,1,205,105,205,305,test,site_1_minus_site_0,event_brier,-0.00047785504819958247,6967,,site_shift,observation_shift
flow_jump,none,5,4,1,205,105,205,305,test,site_1_minus_site_0,event_log_loss,0.007848568946080214,6967,,site_shift,observation_shift
flow_jump,none,5,4,1,205,105,205,305,test,site_1_minus_site_0,event_roc_auc,-0.006124630883532267,6967,,site_shift,observation_shift
flow_jump,none,5,4,1,205,105,205,305,test,site_1_minus_site_0,latent_aligned_r2,-0.13483230114233719,6967,,site_shift,observation_shift
flow_jump,none,5,4,1,205,105,205,305,test,site_1_minus_site_0,mae,0.010609090328216553,6967,,site_shift,observation_shift
flow_jump,none,5,4,1,205,105,205,305,test,site_1_minus_site_0,nll,10.159483247309367,6967,,site_shift,observation_shift
flow_jump,none,5,4,1,205,105,205,305,test,site_1_minus_site_0,rmse,0.004080208738573288,6967,,site_shift,observation_shift
flow_jump_observation,no_flow,5,4,1,205,105,205,305,test,site_0,coverage_90,0.7714975845410628,7642,,site_shift,observation_shift
flow_jump_observation,no_flow,5,4,1,205,105,205,305,test,site_0,event_brier,0.11952392839962142,7642,,site_shift,observation_shift
flow_jump_observation,no_flow,5,4,1,205,105,205,305,test,site_0,event_log_loss,0.4063058440086051,7642,,site_shift,observation_shift
flow_jump_observation,no_flow,5,4,1,205,105,205,305,test,site_0,event_roc_auc,0.484605047668431,7642,,site_shift,observation_shift
flow_jump_observation,no_flow,5,4,1,205,105,205,305,test,site_0,latent_aligned_r2,0.6077950545866121,7642,,site_shift,observation_shift
flow_jump_observation,no_flow,5,4,1,205,105,205,305,test,site_0,mae,0.5377057194709778,7642,,site_shift,observation_shift
flow_jump_observation,no_flow,5,4,1,205,105,205,305,test,site_0,nll,1.478917821833804,7642,,site_shift,observation_shift
flow_jump_observation,no_flow,5,4,1,205,105,205,305,test,site_0,rmse,0.9282108087400639,7642,,site_shift,observation_shift
flow_jump_observation,no_flow,5,4,1,205,105,205,305,test,site_1,coverage_90,0.776821914576791,7642,,site_shift,observation_shift
flow_jump_observation,no_flow,5,4,1,205,105,205,305,test,site_1,event_brier,0.11889862409715934,7642,,site_shift,observation_shift
flow_jump_observation,no_flow,5,4,1,205,105,205,305,test,site_1,event_log_loss,0.4043297701293034,7642,,site_shift,observation_shift
flow_jump_observation,no_flow,5,4,1,205,105,205,305,test,site_1,event_roc_auc,0.4657022976779379,7642,,site_shift,observation_shift
flow_jump_observation,no_flow,5,4,1,205,105,205,305,test,site_1,latent_aligned_r2,0.49061317975087626,7642,,site_shift,observation_shift
flow_jump_observation,no_flow,5,4,1,205,105,205,305,test,site_1,mae,0.5458285212516785,7642,,site_shift,observation_shift
flow_jump_observation,no_flow,5,4,1,205,105,205,305,test,site_1,nll,1.38512791025441,7642,,site_shift,observation_shift
flow_jump_observation,no_flow,5,4,1,205,105,205,305,test,site_1,rmse,0.9415169805088418,7642,,site_shift,observation_shift
flow_jump_observation,no_flow,5,4,1,205,105,205,305,test,site_1_minus_site_0,coverage_90,0.005324330035728186,7642,,site_shift,observation_shift
flow_jump_observation,no_flow,5,4,1,205,105,205,305,test,site_1_minus_site_0,event_brier,-0.0006253043024620764,7642,,site_shift,observation_shift
flow_jump_observation,no_flow,5,4,1,205,105,205,305,test,site_1_minus_site_0,event_log_loss,-0.0019760738793017096,7642,,site_shift,observation_shift
flow_jump_observation,no_flow,5,4,1,205,105,205,305,test,site_1_minus_site_0,event_roc_auc,-0.018902749990493073,7642,,site_shift,observation_shift
flow_jump_observation,no_flow,5,4,1,205,105,205,305,test,site_1_minus_site_0,latent_aligned_r2,-0.11718187483573583,7642,,site_shift,observation_shift
flow_jump_observation,no_flow,5,4,1,205,105,205,305,test,site_1_minus_site_0,mae,0.008122801780700684,7642,,site_shift,observation_shift
flow_jump_observation,no_flow,5,4,1,205,105,205,305,test,site_1_minus_site_0,nll,-0.09378991157939387,7642,,site_shift,observation_shift
flow_jump_observation,no_flow,5,4,1,205,105,205,305,test,site_1_minus_site_0,rmse,0.013306171768777908,7642,,site_shift,observation_shift
flow_jump_observation,no_jump,5,4,1,205,105,205,305,test,site_0,coverage_90,0.6542920847268673,5554,,site_shift,observation_shift
flow_jump_observation,no_jump,5,4,1,205,105,205,305,test,site_0,event_brier,0.12829242688225775,5554,,site_shift,observation_shift
flow_jump_observation,no_jump,5,4,1,205,105,205,305,test,site_0,event_log_loss,0.4405346672535252,5554,,site_shift,observation_shift
flow_jump_observation,no_jump,5,4,1,205,105,205,305,test,site_0,event_roc_auc,0.4798946134929639,5554,,site_shift,observation_shift
flow_jump_observation,no_jump,5,4,1,205,105,205,305,test,site_0,latent_aligned_r2,0.5836881807958233,5554,,site_shift,observation_shift
flow_jump_observation,no_jump,5,4,1,205,105,205,305,test,site_0,mae,0.5537728071212769,5554,,site_shift,observation_shift
flow_jump_observation,no_jump,5,4,1,205,105,205,305,test,site_0,nll,27.812358310609387,5554,,site_shift,observation_shift
flow_jump_observation,no_jump,5,4,1,205,105,205,305,test,site_0,rmse,0.9766011039733116,5554,,site_shift,observation_shift
flow_jump_observation,no_jump,5,4,1,205,105,205,305,test,site_1,coverage_90,0.6369218747696345,5554,,site_shift,observation_shift
flow_jump_observation,no_jump,5,4,1,205,105,205,305,test,site_1,event_brier,0.12979404913365666,5554,,site_shift,observation_shift
flow_jump_observation,no_jump,5,4,1,205,105,205,305,test,site_1,event_log_loss,0.4482006654474671,5554,,site_shift,observation_shift
flow_jump_observation,no_jump,5,4,1,205,105,205,305,test,site_1,event_roc_auc,0.48294356853381537,5554,,site_shift,observation_shift
flow_jump_observation,no_jump,5,4,1,205,105,205,305,test,site_1,latent_aligned_r2,0.483007706271443,5554,,site_shift,observation_shift
flow_jump_observation,no_jump,5,4,1,205,105,205,305,test,site_1,mae,0.5912476778030396,5554,,site_shift,observation_shift
flow_jump_observation,no_jump,5,4,1,205,105,205,305,test,site_1,nll,16.75505008420735,5554,,site_shift,observation_shift
flow_jump_observation,no_jump,5,4,1,205,105,205,305,test,site_1,rmse,1.019099703252669,5554,,site_shift,observation_shift
flow_jump_observation,no_jump,5,4,1,205,105,205,305,test,site_1_minus_site_0,coverage_90,-0.01737020995723282,5554,,site_shift,observation_shift
flow_jump_observation,no_jump,5,4,1,205,105,205,305,test,site_1_minus_site_0,event_brier,0.0015016222513989097,5554,,site_shift,observation_shift
flow_jump_observation,no_jump,5,4,1,205,105,205,305,test,site_1_minus_site_0,event_log_loss,0.007665998193941925,5554,,site_shift,observation_shift
flow_jump_observation,no_jump,5,4,1,205,105,205,305,test,site_1_minus_site_0,event_roc_auc,0.003048955040851453,5554,,site_shift,observation_shift
flow_jump_observation,no_jump,5,4,1,205,105,205,305,test,site_1_minus_site_0,latent_aligned_r2,-0.10068047452438028,5554,,site_shift,observation_shift
flow_jump_observation,no_jump,5,4,1,205,105,205,305,test,site_1_minus_site_0,mae,0.037474870681762695,5554,,site_shift,observation_shift
flow_jump_observation,no_jump,5,4,1,205,105,205,305,test,site_1_minus_site_0,nll,-11.057308226402036,5554,,site_shift,observation_shift
flow_jump_observation,no_jump,5,4,1,205,105,205,305,test,site_1_minus_site_0,rmse,0.042498599279357396,5554,,site_shift,observation_shift
flow_jump_observation,no_observation_head,5,4,1,205,105,205,305,test,site_0,coverage_90,0.6550353028613898,6967,,site_shift,observation_shift
flow_jump_observation,no_observation_head,5,4,1,205,105,205,305,test,site_0,event_brier,0.12287690356197085,6967,,site_shift,observation_shift
flow_jump_observation,no_observation_head,5,4,1,205,105,205,305,test,site_0,event_log_loss,0.43174459102398016,6967,,site_shift,observation_shift
flow_jump_observation,no_observation_head,5,4,1,205,105,205,305,test,site_0,event_roc_auc,0.5028402119281457,6967,,site_shift,observation_shift
flow_jump_observation,no_observation_head,5,4,1,205,105,205,305,test,site_0,latent_aligned_r2,0.5860558352160116,6967,,site_shift,observation_shift
flow_jump_observation,no_observation_head,5,4,1,205,105,205,305,test,site_0,mae,0.5504275560379028,6967,,site_shift,observation_shift
flow_jump_observation,no_observation_head,5,4,1,205,105,205,305,test,site_0,nll,57.03340212107659,6967,,site_shift,observation_shift
flow_jump_observation,no_observation_head,5,4,1,205,105,205,305,test,site_0,rmse,0.9684871501572356,6967,,site_shift,observation_shift
flow_jump_observation,no_observation_head,5,4,1,205,105,205,305,test,site_1,coverage_90,0.6114526663423121,6967,,site_shift,observation_shift
